id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,tick pressure,117,24,38,66,272,ship,baseline,monotonic-signal
g002,book depth,80,56,45,95,277,ship,edge,drag-penalty
g003,view drift,109,39,8,41,321,ship,recovery,confidence-floor
g004,render cost,83,33,12,48,256,ship,negative,lane-boundary
g005,tick pressure,30,68,15,99,265,ship,baseline,monotonic-signal
g006,book depth,95,18,39,43,191,watch,edge,drag-penalty
g007,view drift,43,30,32,20,102,hold,recovery,confidence-floor
g008,render cost,64,39,9,99,287,ship,negative,lane-boundary
g009,tick pressure,34,46,41,57,135,watch,baseline,monotonic-signal
g010,book depth,111,52,16,40,334,ship,edge,drag-penalty
g011,view drift,109,57,26,36,316,ship,recovery,confidence-floor
g012,render cost,67,27,12,39,203,ship,negative,lane-boundary
g013,tick pressure,94,50,41,45,251,ship,baseline,monotonic-signal
g014,book depth,111,29,22,95,331,ship,edge,drag-penalty
g015,view drift,35,21,35,82,124,watch,recovery,confidence-floor
g016,render cost,88,54,43,37,235,ship,negative,lane-boundary
g017,tick pressure,30,38,28,105,185,watch,baseline,monotonic-signal
g018,book depth,49,68,43,100,248,ship,edge,drag-penalty
g019,view drift,106,50,31,102,352,ship,recovery,confidence-floor
g020,render cost,94,9,26,65,219,ship,negative,lane-boundary
g021,tick pressure,47,61,4,94,302,ship,baseline,monotonic-signal
g022,book depth,115,54,37,40,304,ship,edge,drag-penalty
g023,view drift,65,18,13,47,187,watch,recovery,confidence-floor
g024,render cost,43,38,23,98,214,ship,negative,lane-boundary
g025,tick pressure,36,17,30,42,88,hold,baseline,monotonic-signal
g026,book depth,80,42,35,105,279,ship,edge,drag-penalty
g027,view drift,105,57,39,98,344,ship,recovery,confidence-floor
g028,render cost,77,67,42,56,260,ship,negative,lane-boundary
g029,tick pressure,111,40,24,39,293,ship,baseline,monotonic-signal
g030,book depth,87,29,17,35,233,ship,edge,drag-penalty
g031,view drift,79,61,36,38,246,ship,recovery,confidence-floor
g032,render cost,70,44,26,44,220,ship,negative,lane-boundary
g033,tick pressure,33,38,43,94,150,watch,baseline,monotonic-signal
g034,book depth,62,73,11,81,329,ship,edge,drag-penalty
g035,view drift,36,23,39,36,76,hold,recovery,confidence-floor
g036,render cost,71,35,26,104,264,ship,negative,lane-boundary
g037,tick pressure,48,44,7,99,269,ship,baseline,monotonic-signal
g038,book depth,84,51,20,101,331,ship,edge,drag-penalty
g039,view drift,105,57,28,64,332,ship,recovery,confidence-floor
g040,render cost,75,62,13,93,341,ship,negative,lane-boundary
g041,tick pressure,64,32,28,39,175,watch,baseline,monotonic-signal
g042,book depth,62,55,16,46,248,ship,edge,drag-penalty
g043,view drift,108,34,11,97,359,ship,recovery,confidence-floor
g044,render cost,47,26,31,41,125,watch,negative,lane-boundary
g045,tick pressure,64,59,22,104,306,ship,baseline,monotonic-signal
g046,book depth,76,43,40,97,255,ship,edge,drag-penalty
g047,view drift,41,73,8,55,267,ship,recovery,confidence-floor
g048,render cost,71,55,15,38,260,ship,negative,lane-boundary
g049,tick pressure,90,14,20,34,202,ship,baseline,monotonic-signal
g050,book depth,59,66,24,37,239,ship,edge,drag-penalty
g051,view drift,47,59,27,43,201,ship,recovery,confidence-floor
